Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Product Type,New Column,Test,Test2
06-03-2024,North,Phone,7,374.43,Store A,Retail,0.15,Carlos,2227.8585,Cash,SAVE10,0,REG100874,Cust 4929,28.97,06-03-2024,12-03-2024,Ryan,Mobile Devices,438.1666667,875,875
23-03-2023,East,Printer,2,101.87,Store C,Wholesale,0,Diana,203.74,Cash,FREESHIP,0,REG100875,Cust 4018,28.63,23-03-2023,26-03-2023,Eric,Laptop and Accessories,438.6666667,876,876
13-01-2024,Central,Tablet,13,343.45,Store D,Wholesale,0.05,Alice,4241.6075,Gift Card,SAVE10,0,REG100876,Cust 8069,27.26,13-01-2024,17-01-2024,Cameron,Mobile Devices,439.1666667,877,877
18-07-2023,Central,Printer,15,144.11,Store C,Retail,0,Frank,2161.65,Gift Card,,0,REG100877,Cust 6741,28.51,18-07-2023,24-07-2023,Cameron,Laptop and Accessories,439.6666667,878,878
23-02-2025,West,Chair,18,403.68,Store A,Retail,0.15,Carlos,6176.304,Cash,FREESHIP,0,REG100878,Cust 8050,13.09,23-02-2025,04-03-2025,Wendy,Office Accessories,440.1666667,879,879
22-02-2023,East,Printer,14,346.57,Store B,Retail,0.1,Carlos,4366.782,Debit Card,FREESHIP,0,REG100879,Cust 2434,36.83,22-02-2023,02-03-2023,Eric,Laptop and Accessories,440.6666667,880,880
18-10-2024,North,Printer,7,392.79,Store C,Wholesale,0,Eva,2749.53,Gift Card,WINTER15,0,REG100880,Cust 9089,45.85,18-10-2024,28-10-2024,Ryan,Laptop and Accessories,441.1666667,881,881
26-10-2023,West,Printer,16,70.83,Store B,Wholesale,0.05,Carlos,1076.616,Gift Card,,0,REG100881,Cust 1091,5.05,26-10-2023,31-10-2023,Wendy,Laptop and Accessories,441.6666667,882,882
10-01-2023,Central,Monitor,20,274.37,Store B,Retail,0.1,Eva,4938.66,Gift Card,WINTER15,0,REG100882,Cust 6138,12.28,10-01-2023,14-01-2023,Cameron,Laptop and Accessories,442.1666667,883,883
19-03-2024,Central,Desk,10,19.73,Store D,Retail,0.1,Carlos,177.57,Debit Card,,0,REG100883,Cust 6326,16.06,19-03-2024,22-03-2024,Cameron,Office Accessories,442.6666667,884,884
20-12-2023,Central,Printer,10,465.72,Store B,Wholesale,0.05,Alice,4424.34,Online,FREESHIP,0,REG100884,Cust 1327,28.14,20-12-2023,26-12-2023,Cameron,Laptop and Accessories,443.1666667,885,885
09-12-2024,Central,Monitor,19,62.07,Store D,Retail,0.1,Diana,1061.397,Debit Card,FREESHIP,0,REG100885,Cust 8602,14.85,09-12-2024,19-12-2024,Cameron,Laptop and Accessories,443.6666667,886,886
10-05-2023,Central,Tablet,11,529.2,Store A,Wholesale,0.05,Bob,5530.14,Credit Card,,1,REG100886,Cust 9131,16.78,10-05-2023,20-05-2023,Cameron,Mobile Devices,444.1666667,887,887
18-10-2023,South,Monitor,7,387.31,Store A,Retail,0.1,Bob,2440.053,Cash,WINTER15,0,REG100887,Cust 6716,14.76,18-10-2023,21-10-2023,Sophie,Laptop and Accessories,444.6666667,888,888
03-12-2024,South,Phone,1,152.75,Store A,Wholesale,0,Bob,152.75,Credit Card,FREESHIP,1,REG100888,Cust 2071,9.61,03-12-2024,06-12-2024,Sophie,Mobile Devices,445.1666667,889,889
10-10-2024,South,Chair,8,72.48,Store A,Wholesale,0.1,Carlos,521.856,Debit Card,,1,REG100889,Cust 4472,26.92,10-10-2024,17-10-2024,Sophie,Office Accessories,445.6666667,890,890
03-06-2024,East,Phone,4,194.09,Store D,Wholesale,0.1,Eva,698.724,Credit Card,WINTER15,0,REG100890,Cust 3899,26.35,03-06-2024,07-06-2024,Eric,Mobile Devices,446.1666667,891,891
26-03-2025,South,Phone,3,159.3,Store B,Wholesale,0.05,Eva,454.005,Credit Card,SAVE10,1,REG100891,Cust 9467,45.34,26-03-2025,29-03-2025,Sophie,Mobile Devices,446.6666667,892,892
26-04-2024,North,Monitor,4,303.37,Store A,Retail,0.1,Carlos,1092.132,Gift Card,WINTER15,0,REG100892,Cust 3824,30.19,26-04-2024,01-05-2024,Ryan,Laptop and Accessories,447.1666667,893,893
05-05-2023,West,Chair,16,541.96,Store C,Retail,0.1,Eva,7804.224,Cash,SAVE10,1,REG100893,Cust 3511,9.93,05-05-2023,13-05-2023,Wendy,Office Accessories,447.6666667,894,894
23-09-2023,West,Desk,7,41.57,Store D,Retail,0,Carlos,290.99,Online,,0,REG100894,Cust 3356,16.59,23-09-2023,29-09-2023,Wendy,Office Accessories,448.1666667,895,895
08-03-2025,South,Monitor,16,217.74,Store A,Wholesale,0.15,Frank,2961.264,Cash,FREESHIP,1,REG100895,Cust 2840,25.11,08-03-2025,15-03-2025,Sophie,Laptop and Accessories,448.6666667,896,896
17-01-2023,North,Printer,15,19.17,Store A,Wholesale,0,Carlos,287.55,Gift Card,FREESHIP,1,REG100896,Cust 3811,48.93,17-01-2023,27-01-2023,Ryan,Laptop and Accessories,449.1666667,897,897
29-04-2023,Central,Monitor,15,293.34,Store D,Retail,0.1,Eva,3960.09,Credit Card,WINTER15,0,REG100897,Cust 9960,21.03,29-04-2023,01-05-2023,Cameron,Laptop and Accessories,449.6666667,898,898
16-02-2025,South,Printer,18,204.58,Store C,Retail,0.1,Diana,3314.196,Cash,,0,REG100898,Cust 5906,16.04,16-02-2025,22-02-2025,Sophie,Laptop and Accessories,450.1666667,899,899
05-06-2023,East,Printer,15,324.58,Store A,Retail,0.15,Diana,4138.395,Debit Card,,0,REG100899,Cust 6579,24.57,05-06-2023,09-06-2023,Eric,Laptop and Accessories,450.6666667,900,900
28-08-2023,South,Phone,11,393.61,Store D,Wholesale,0.05,Frank,4113.2245,Debit Card,WINTER15,0,REG100900,Cust 1756,32.57,28-08-2023,06-09-2023,Sophie,Mobile Devices,451.1666667,901,901
01-08-2023,North,Printer,8,141.28,Store D,Wholesale,0.05,Frank,1073.728,Online,FREESHIP,0,REG100901,Cust 8150,28.69,01-08-2023,10-08-2023,Ryan,Laptop and Accessories,451.6666667,902,902
12-02-2025,West,Phone,13,227.64,Store C,Retail,0.15,Frank,2515.422,Cash,FREESHIP,1,REG100902,Cust 8999,46.67,12-02-2025,20-02-2025,Wendy,Mobile Devices,452.1666667,903,903
03-07-2023,Central,Laptop,19,341.07,Store C,Retail,0.1,Carlos,5832.297,Cash,WINTER15,0,REG100903,Cust 4277,47.75,03-07-2023,06-07-2023,Cameron,Laptop and Accessories,452.6666667,904,904
09-05-2025,Central,Phone,20,324.55,Store B,Wholesale,0.05,Eva,6166.45,Credit Card,WINTER15,1,REG100904,Cust 8751,21.21,09-05-2025,13-05-2025,Cameron,Mobile Devices,453.1666667,905,905
05-05-2024,West,Desk,16,301.07,Store B,Retail,0.1,Carlos,4335.408,Gift Card,WINTER15,0,REG100905,Cust 2482,5.58,05-05-2024,14-05-2024,Wendy,Office Accessories,453.6666667,906,906
08-01-2024,South,Monitor,13,285.28,Store D,Retail,0,Eva,3708.64,Gift Card,SAVE10,0,REG100906,Cust 4078,31.2,08-01-2024,15-01-2024,Sophie,Laptop and Accessories,454.1666667,907,907
13-01-2025,South,Phone,15,18.04,Store C,Wholesale,0,Eva,270.6,Credit Card,SAVE10,1,REG100907,Cust 9091,14.35,13-01-2025,17-01-2025,Sophie,Mobile Devices,454.6666667,908,908
12-06-2025,East,Printer,11,495.44,Store A,Wholesale,0,Bob,5449.84,Gift Card,FREESHIP,0,REG100908,Cust 8706,44.77,12-06-2025,18-06-2025,Eric,Laptop and Accessories,455.1666667,909,909
03-04-2025,North,Laptop,12,276.42,Store C,Retail,0.15,Carlos,2819.484,Online,,0,REG100909,Cust 5042,30.57,03-04-2025,12-04-2025,Ryan,Laptop and Accessories,455.6666667,910,910
26-01-2023,Central,Desk,7,228.32,Store C,Wholesale,0.15,Eva,1358.504,Debit Card,FREESHIP,0,REG100910,Cust 3319,22.16,26-01-2023,30-01-2023,Cameron,Office Accessories,456.1666667,911,911
07-01-2023,Central,Monitor,1,498.19,Store A,Wholesale,0.1,Bob,448.371,Gift Card,SAVE10,0,REG100911,Cust 4139,25.55,07-01-2023,11-01-2023,Cameron,Laptop and Accessories,456.6666667,912,912
15-01-2025,North,Desk,18,375.83,Store C,Retail,0.1,Carlos,6088.446,Gift Card,,0,REG100912,Cust 6993,15.13,15-01-2025,23-01-2025,Ryan,Office Accessories,457.1666667,913,913
30-11-2024,East,Chair,18,130.36,Store B,Wholesale,0,Diana,2346.48,Debit Card,SAVE10,0,REG100913,Cust 8397,34.6,30-11-2024,05-12-2024,Eric,Office Accessories,457.6666667,914,914
26-02-2024,East,Monitor,13,585.88,Store B,Retail,0.15,Carlos,6473.974,Credit Card,WINTER15,0,REG100914,Cust 3082,42.18,26-02-2024,07-03-2024,Eric,Laptop and Accessories,458.1666667,915,915
11-06-2025,North,Desk,19,278.04,Store B,Retail,0.05,Bob,5018.622,Credit Card,SAVE10,0,REG100915,Cust 1156,16.4,11-06-2025,15-06-2025,Ryan,Office Accessories,458.6666667,916,916
29-11-2023,Central,Phone,11,267.91,Store B,Retail,0,Eva,2947.01,Debit Card,,0,REG100916,Cust 4720,12.05,29-11-2023,04-12-2023,Cameron,Mobile Devices,459.1666667,917,917
27-06-2024,South,Chair,12,369.54,Store B,Retail,0.05,Diana,4212.756,Debit Card,WINTER15,1,REG100917,Cust 7034,39.16,27-06-2024,05-07-2024,Sophie,Office Accessories,459.6666667,918,918
20-05-2024,South,Monitor,13,284.3,Store A,Wholesale,0.05,Bob,3511.105,Online,WINTER15,0,REG100918,Cust 7218,48.73,20-05-2024,27-05-2024,Sophie,Laptop and Accessories,460.1666667,919,919
17-06-2023,West,Chair,12,427.1,Store C,Retail,0,Carlos,5125.2,Gift Card,WINTER15,1,REG100919,Cust 2651,8.11,17-06-2023,22-06-2023,Wendy,Office Accessories,460.6666667,920,920
06-11-2024,East,Monitor,11,200.3,Store D,Retail,0.1,Eva,1982.97,Debit Card,WINTER15,1,REG100920,Cust 1252,48.27,06-11-2024,13-11-2024,Eric,Laptop and Accessories,461.1666667,921,921
12-02-2025,North,Printer,4,75.8,Store C,Retail,0.15,Carlos,257.72,Credit Card,SAVE10,0,REG100921,Cust 6679,12.22,12-02-2025,20-02-2025,Ryan,Laptop and Accessories,461.6666667,922,922
09-04-2025,North,Monitor,4,518.43,Store A,Wholesale,0,Alice,2073.72,Online,SAVE10,0,REG100922,Cust 1656,30.86,09-04-2025,14-04-2025,Ryan,Laptop and Accessories,462.1666667,923,923
18-08-2024,North,Tablet,19,181.18,Store A,Wholesale,0.05,Carlos,3270.299,Credit Card,FREESHIP,0,REG100923,Cust 9361,12.04,18-08-2024,26-08-2024,Ryan,Mobile Devices,462.6666667,924,924
20-02-2023,Central,Laptop,3,197.17,Store A,Wholesale,0.05,Frank,561.9345,Gift Card,FREESHIP,1,REG100924,Cust 4270,30.29,20-02-2023,23-02-2023,Cameron,Laptop and Accessories,463.1666667,925,925
28-04-2025,North,Laptop,6,81.96,Store D,Wholesale,0.05,Diana,467.172,Credit Card,WINTER15,0,REG100925,Cust 3049,26.43,28-04-2025,08-05-2025,Ryan,Laptop and Accessories,463.6666667,926,926
10-08-2023,Central,Printer,3,59.78,Store C,Retail,0,Eva,179.34,Online,SAVE10,0,REG100926,Cust 6415,46.98,10-08-2023,13-08-2023,Cameron,Laptop and Accessories,464.1666667,927,927
24-06-2024,North,Tablet,12,211.66,Store A,Wholesale,0.1,Carlos,2285.928,Credit Card,SAVE10,0,REG100927,Cust 9856,10.36,24-06-2024,29-06-2024,Ryan,Mobile Devices,464.6666667,928,928
06-08-2023,Central,Printer,13,69.97,Store A,Wholesale,0.05,Alice,864.1295,Debit Card,,0,REG100928,Cust 3106,27.66,06-08-2023,12-08-2023,Cameron,Laptop and Accessories,465.1666667,929,929
26-11-2024,East,Tablet,7,438.33,Store C,Retail,0.1,Frank,2761.479,Cash,,1,REG100929,Cust 3259,11.57,26-11-2024,30-11-2024,Eric,Mobile Devices,465.6666667,930,930
06-02-2025,East,Laptop,7,241.81,Store C,Wholesale,0.1,Alice,1523.403,Debit Card,FREESHIP,0,REG100930,Cust 7107,32.94,06-02-2025,10-02-2025,Eric,Laptop and Accessories,466.1666667,931,931
20-03-2025,East,Desk,3,466.64,Store A,Retail,0.15,Bob,1189.932,Online,FREESHIP,0,REG100931,Cust 7542,30.33,20-03-2025,26-03-2025,Eric,Office Accessories,466.6666667,932,932
10-09-2024,South,Monitor,9,472.84,Store D,Retail,0.05,Alice,4042.782,Credit Card,WINTER15,0,REG100932,Cust 6330,48.13,10-09-2024,12-09-2024,Sophie,Laptop and Accessories,467.1666667,933,933
20-02-2025,South,Chair,19,586.49,Store A,Wholesale,0.1,Eva,10028.979,Cash,SAVE10,0,REG100933,Cust 1469,19.85,20-02-2025,02-03-2025,Sophie,Office Accessories,467.6666667,934,934
20-01-2023,East,Chair,15,462.85,Store A,Retail,0.15,Diana,5901.3375,Credit Card,,0,REG100934,Cust 3698,46.12,20-01-2023,26-01-2023,Eric,Office Accessories,468.1666667,935,935
03-03-2024,East,Laptop,1,176.17,Store C,Retail,0.05,Alice,167.3615,Debit Card,,1,REG100935,Cust 9833,35.77,03-03-2024,06-03-2024,Eric,Laptop and Accessories,468.6666667,936,936
27-11-2023,West,Printer,1,71.24,Store A,Retail,0.1,Carlos,64.116,Debit Card,,1,REG100936,Cust 1074,43.69,27-11-2023,03-12-2023,Wendy,Laptop and Accessories,469.1666667,937,937
10-11-2024,East,Laptop,6,62.43,Store A,Wholesale,0,Diana,374.58,Gift Card,WINTER15,0,REG100937,Cust 7891,17.85,10-11-2024,18-11-2024,Eric,Laptop and Accessories,469.6666667,938,938
04-02-2025,Central,Tablet,7,569.89,Store D,Wholesale,0.1,Alice,3590.307,Cash,SAVE10,0,REG100938,Cust 3373,26.81,04-02-2025,08-02-2025,Cameron,Mobile Devices,470.1666667,939,939
21-02-2024,East,Desk,5,34.06,Store D,Wholesale,0.05,Diana,161.785,Gift Card,,0,REG100939,Cust 9045,19.72,21-02-2024,02-03-2024,Eric,Office Accessories,470.6666667,940,940
24-03-2023,East,Desk,17,502.6,Store A,Wholesale,0.1,Frank,7689.78,Cash,,0,REG100940,Cust 9197,15.38,24-03-2023,29-03-2023,Eric,Office Accessories,471.1666667,941,941
05-05-2024,South,Printer,3,89.72,Store D,Wholesale,0.1,Alice,242.244,Gift Card,WINTER15,0,REG100941,Cust 6920,32.67,05-05-2024,13-05-2024,Sophie,Laptop and Accessories,471.6666667,942,942
04-10-2024,South,Laptop,18,403.53,Store D,Wholesale,0.1,Alice,6537.186,Online,,0,REG100942,Cust 9652,35.73,04-10-2024,07-10-2024,Sophie,Laptop and Accessories,472.1666667,943,943
04-01-2025,South,Chair,2,194.97,Store A,Retail,0,Diana,389.94,Credit Card,SAVE10,0,REG100943,Cust 4189,9.89,04-01-2025,14-01-2025,Sophie,Office Accessories,472.6666667,944,944
23-12-2024,Central,Printer,12,171.91,Store B,Retail,0.05,Eva,1959.774,Credit Card,WINTER15,0,REG100944,Cust 6267,34.36,23-12-2024,02-01-2025,Cameron,Laptop and Accessories,473.1666667,945,945
29-01-2023,Central,Laptop,17,535.88,Store A,Wholesale,0.05,Bob,8654.462,Gift Card,,0,REG100945,Cust 7753,26.12,29-01-2023,08-02-2023,Cameron,Laptop and Accessories,473.6666667,946,946
11-08-2024,West,Chair,12,248.13,Store A,Retail,0.05,Alice,2828.682,Cash,FREESHIP,0,REG100946,Cust 2789,26.03,11-08-2024,17-08-2024,Wendy,Office Accessories,474.1666667,947,947
25-11-2023,North,Phone,2,482.1,Store C,Retail,0,Carlos,964.2,Online,FREESHIP,0,REG100947,Cust 3527,45.35,25-11-2023,30-11-2023,Ryan,Mobile Devices,474.6666667,948,948
04-03-2025,North,Monitor,18,382.01,Store D,Wholesale,0.1,Alice,6188.562,Online,SAVE10,0,REG100948,Cust 9538,36.55,04-03-2025,08-03-2025,Ryan,Laptop and Accessories,475.1666667,949,949
21-02-2025,North,Phone,13,135.98,Store C,Wholesale,0,Frank,1767.74,Online,WINTER15,0,REG100949,Cust 7195,28.35,21-02-2025,01-03-2025,Ryan,Mobile Devices,475.6666667,950,950
26-02-2025,East,Desk,9,562.54,Store A,Wholesale,0,Alice,5062.86,Credit Card,FREESHIP,0,REG100950,Cust 8929,30.27,26-02-2025,28-02-2025,Eric,Office Accessories,476.1666667,951,951
29-03-2024,East,Monitor,6,509.48,Store B,Wholesale,0,Alice,3056.88,Debit Card,WINTER15,0,REG100951,Cust 8931,35.92,29-03-2024,06-04-2024,Eric,Laptop and Accessories,476.6666667,952,952
28-05-2025,West,Desk,3,470.09,Store B,Wholesale,0,Eva,1410.27,Gift Card,,0,REG100952,Cust 1424,38.29,28-05-2025,01-06-2025,Wendy,Office Accessories,477.1666667,953,953
24-05-2024,West,Printer,10,280.8,Store C,Retail,0,Alice,2808,Credit Card,SAVE10,0,REG100953,Cust 6723,49.98,24-05-2024,30-05-2024,Wendy,Laptop and Accessories,477.6666667,954,954
12-05-2023,South,Chair,9,251.43,Store C,Retail,0.1,Frank,2036.583,Credit Card,,0,REG100954,Cust 8850,22.57,12-05-2023,17-05-2023,Sophie,Office Accessories,478.1666667,955,955
11-10-2023,South,Phone,4,408.28,Store A,Retail,0.15,Alice,1388.152,Cash,WINTER15,0,REG100955,Cust 1722,5.38,11-10-2023,15-10-2023,Sophie,Mobile Devices,478.6666667,956,956
25-01-2024,North,Printer,2,27.43,Store B,Retail,0.15,Frank,46.631,Online,WINTER15,0,REG100956,Cust 1211,6.15,25-01-2024,01-02-2024,Ryan,Laptop and Accessories,479.1666667,957,957
03-02-2023,East,Phone,11,321.72,Store A,Retail,0.1,Carlos,3185.028,Online,WINTER15,1,REG100957,Cust 9384,17.94,03-02-2023,06-02-2023,Eric,Mobile Devices,479.6666667,958,958
08-07-2024,North,Desk,5,186.32,Store A,Wholesale,0.1,Carlos,838.44,Gift Card,WINTER15,0,REG100958,Cust 3809,17.09,08-07-2024,14-07-2024,Ryan,Office Accessories,480.1666667,959,959
31-05-2025,South,Monitor,3,390.28,Store B,Retail,0,Frank,1170.84,Online,WINTER15,1,REG100959,Cust 9338,45.22,31-05-2025,10-06-2025,Sophie,Laptop and Accessories,480.6666667,960,960
09-11-2023,South,Monitor,13,174.9,Store A,Wholesale,0.15,Carlos,1932.645,Online,WINTER15,0,REG100960,Cust 1822,31.26,09-11-2023,12-11-2023,Sophie,Laptop and Accessories,481.1666667,961,961
06-07-2023,North,Chair,8,419.13,Store A,Retail,0.1,Alice,3017.736,Online,,1,REG100961,Cust 8260,11.02,06-07-2023,10-07-2023,Ryan,Office Accessories,481.6666667,962,962
14-07-2023,North,Chair,12,116.96,Store D,Wholesale,0,Alice,1403.52,Gift Card,WINTER15,0,REG100962,Cust 7088,22.04,14-07-2023,22-07-2023,Ryan,Office Accessories,482.1666667,963,963
13-11-2023,West,Chair,11,323.72,Store A,Wholesale,0.1,Bob,3204.828,Gift Card,WINTER15,0,REG100963,Cust 4969,7.52,13-11-2023,15-11-2023,Wendy,Office Accessories,482.6666667,964,964
02-02-2025,West,Tablet,11,155.49,Store D,Retail,0.05,Frank,1624.8705,Cash,,0,REG100964,Cust 9046,47.01,02-02-2025,12-02-2025,Wendy,Mobile Devices,483.1666667,965,965
06-05-2024,South,Printer,20,270.2,Store A,Wholesale,0,Diana,5404,Credit Card,WINTER15,0,REG100965,Cust 6859,6.8,06-05-2024,15-05-2024,Sophie,Laptop and Accessories,483.6666667,966,966
17-10-2024,South,Printer,15,482.08,Store D,Retail,0.1,Eva,6508.08,Debit Card,FREESHIP,1,REG100966,Cust 2800,13.35,17-10-2024,19-10-2024,Sophie,Laptop and Accessories,484.1666667,967,967
29-01-2025,North,Laptop,11,431.51,Store C,Wholesale,0.1,Carlos,4271.949,Debit Card,SAVE10,0,REG100967,Cust 1146,22.83,29-01-2025,05-02-2025,Ryan,Laptop and Accessories,484.6666667,968,968
23-03-2025,Central,Chair,5,302.76,Store D,Wholesale,0,Carlos,1513.8,Gift Card,FREESHIP,1,REG100968,Cust 6447,46.69,23-03-2025,29-03-2025,Cameron,Office Accessories,485.1666667,969,969
11-04-2024,West,Chair,19,344.92,Store C,Wholesale,0,Eva,6553.48,Cash,WINTER15,0,REG100969,Cust 8519,6.91,11-04-2024,20-04-2024,Wendy,Office Accessories,485.6666667,970,970
03-05-2024,Central,Chair,7,511.46,Store C,Retail,0.1,Eva,3222.198,Cash,FREESHIP,0,REG100970,Cust 3422,19.2,03-05-2024,12-05-2024,Cameron,Office Accessories,486.1666667,971,971
14-10-2024,East,Monitor,7,150.6,Store A,Wholesale,0.15,Bob,896.07,Cash,WINTER15,1,REG100971,Cust 9638,15.52,14-10-2024,21-10-2024,Eric,Laptop and Accessories,486.6666667,972,972
08-02-2024,West,Phone,8,158.02,Store C,Wholesale,0.15,Diana,1074.536,Credit Card,FREESHIP,0,REG100972,Cust 6438,47.43,08-02-2024,13-02-2024,Wendy,Mobile Devices,487.1666667,973,973
10-05-2023,Central,Tablet,2,536.18,Store B,Retail,0.1,Frank,965.124,Credit Card,FREESHIP,0,REG100973,Cust 1724,34.75,10-05-2023,13-05-2023,Cameron,Mobile Devices,487.6666667,974,974
03-03-2023,North,Chair,16,571.26,Store C,Wholesale,0.15,Bob,7769.136,Gift Card,SAVE10,0,REG100974,Cust 7808,6.13,03-03-2023,12-03-2023,Ryan,Office Accessories,488.1666667,975,975
21-05-2025,Central,Tablet,12,134.42,Store D,Retail,0.1,Diana,1451.736,Gift Card,FREESHIP,0,REG100975,Cust 3045,33.98,21-05-2025,27-05-2025,Cameron,Mobile Devices,488.6666667,976,976
30-04-2025,Central,Laptop,5,563.7,Store A,Retail,0,Bob,2818.5,Online,SAVE10,0,REG100976,Cust 7348,29.28,30-04-2025,07-05-2025,Cameron,Laptop and Accessories,489.1666667,977,977
02-04-2023,North,Phone,11,546.57,Store D,Retail,0.15,Bob,5110.4295,Credit Card,SAVE10,1,REG100977,Cust 5666,24.77,02-04-2023,04-04-2023,Ryan,Mobile Devices,489.6666667,978,978
26-08-2024,North,Monitor,9,364.88,Store C,Wholesale,0.05,Bob,3119.724,Cash,SAVE10,0,REG100978,Cust 4002,40.26,26-08-2024,05-09-2024,Ryan,Laptop and Accessories,490.1666667,979,979
10-11-2023,South,Monitor,7,368.27,Store C,Wholesale,0.15,Carlos,2191.2065,Online,WINTER15,0,REG100979,Cust 6675,28.98,10-11-2023,20-11-2023,Sophie,Laptop and Accessories,490.6666667,980,980
27-01-2025,Central,Printer,20,537.28,Store C,Wholesale,0,Frank,10745.6,Online,,1,REG100980,Cust 5462,15.6,27-01-2025,02-02-2025,Cameron,Laptop and Accessories,491.1666667,981,981
26-04-2024,South,Phone,3,103.09,Store D,Wholesale,0,Carlos,309.27,Gift Card,SAVE10,1,REG100981,Cust 3471,46.47,26-04-2024,30-04-2024,Sophie,Mobile Devices,491.6666667,982,982
27-11-2023,East,Tablet,9,97.56,Store A,Wholesale,0,Alice,878.04,Online,,0,REG100982,Cust 1603,48.84,27-11-2023,01-12-2023,Eric,Mobile Devices,492.1666667,983,983
30-03-2023,Central,Tablet,10,338.75,Store A,Wholesale,0.15,Carlos,2879.375,Cash,WINTER15,1,REG100983,Cust 7758,36.56,30-03-2023,06-04-2023,Cameron,Mobile Devices,492.6666667,984,984
04-03-2024,North,Desk,2,239.04,Store A,Wholesale,0,Bob,478.08,Debit Card,SAVE10,1,REG100984,Cust 3396,43.84,04-03-2024,11-03-2024,Ryan,Office Accessories,493.1666667,985,985
11-07-2023,South,Laptop,14,362.44,Store C,Wholesale,0.1,Bob,4566.744,Cash,WINTER15,0,REG100985,Cust 4797,36.73,11-07-2023,15-07-2023,Sophie,Laptop and Accessories,493.6666667,986,986
20-09-2024,West,Monitor,6,551.13,Store D,Retail,0,Carlos,3306.78,Gift Card,FREESHIP,0,REG100986,Cust 1113,14.67,20-09-2024,29-09-2024,Wendy,Laptop and Accessories,494.1666667,987,987
18-02-2025,West,Laptop,1,82.06,Store D,Retail,0.1,Eva,73.854,Credit Card,FREESHIP,0,REG100987,Cust 8843,11.11,18-02-2025,24-02-2025,Wendy,Laptop and Accessories,494.6666667,988,988
16-07-2024,East,Tablet,7,498.46,Store C,Wholesale,0.15,Carlos,2965.837,Gift Card,,0,REG100988,Cust 7505,42.72,16-07-2024,20-07-2024,Eric,Mobile Devices,495.1666667,989,989
23-11-2023,East,Chair,2,253.41,Store D,Retail,0.1,Frank,456.138,Cash,FREESHIP,0,REG100989,Cust 9490,49.64,23-11-2023,25-11-2023,Eric,Office Accessories,495.6666667,990,990
07-09-2023,South,Phone,16,144.07,Store D,Wholesale,0.1,Eva,2074.608,Debit Card,FREESHIP,0,REG100990,Cust 8631,7.33,07-09-2023,09-09-2023,Sophie,Mobile Devices,496.1666667,991,991
01-02-2024,West,Monitor,11,201.09,Store C,Retail,0.15,Carlos,1880.1915,Cash,,1,REG100991,Cust 6986,48.42,01-02-2024,04-02-2024,Wendy,Laptop and Accessories,496.6666667,992,992
08-05-2025,South,Chair,11,585.45,Store D,Wholesale,0.1,Alice,5795.955,Credit Card,WINTER15,0,REG100992,Cust 9636,36.59,08-05-2025,12-05-2025,Sophie,Office Accessories,497.1666667,993,993
17-01-2025,North,Laptop,3,448.77,Store A,Retail,0,Alice,1346.31,Online,FREESHIP,0,REG100993,Cust 7367,28.5,17-01-2025,24-01-2025,Ryan,Laptop and Accessories,497.6666667,994,994
02-09-2023,East,Monitor,9,184.43,Store D,Wholesale,0,Carlos,1659.87,Online,WINTER15,0,REG100994,Cust 1943,30.78,02-09-2023,08-09-2023,Eric,Laptop and Accessories,498.1666667,995,995
23-06-2023,Central,Laptop,16,594.1,Store D,Retail,0,Bob,9505.6,Gift Card,FREESHIP,0,REG100995,Cust 6368,18.2,23-06-2023,01-07-2023,Cameron,Laptop and Accessories,498.6666667,996,996
20-01-2024,East,Laptop,19,482.07,Store B,Wholesale,0.1,Bob,8243.397,Credit Card,,0,REG100996,Cust 9724,25.96,20-01-2024,26-01-2024,Eric,Laptop and Accessories,499.1666667,997,997
